index,0,1,2,3,4,5
10/10/2019 17:00,109,171,140,244,248,46
10/10/2019 17:15,111,162,149,220,235,38
10/10/2019 17:30,99,151,139,215,237,48
10/10/2019 17:45,86,123,125,159,228,43
10/10/2019 18:00,84,136,112,152,202,38
10/10/2019 18:15,75,107,89,117,186,33
10/10/2019 18:30,55,89,99,99,174,32
10/10/2019 18:45,63,76,87,98,153,23
10/10/2019 19:00,47,72,79,79,139,15
10/10/2019 19:15,61,60,74,80,157,16
10/10/2019 19:30,56,47,71,72,125,27
10/10/2019 19:45,48,41,55,64,105,14
10/10/2019 20:00,39,52,69,63,121,10
10/10/2019 20:15,40,35,57,71,94,13
10/10/2019 20:30,39,31,51,43,62,7
10/10/2019 20:45,44,32,54,58,65,13
10/10/2019 21:00,38,35,45,51,87,15
10/10/2019 21:15,33,29,45,41,73,10
10/10/2019 21:30,37,23,59,37,82,17
10/10/2019 21:45,27,23,43,41,60,14
10/10/2019 22:00,28,36,40,55,82,12
10/10/2019 22:15,23,34,42,47,95,13
10/10/2019 22:30,24,25,40,37,76,6
10/10/2019 22:45,27,13,33,34,61,12
10/10/2019 23:00,21,20,23,34,42,4
10/10/2019 23:15,15,15,23,18,48,3
10/10/2019 23:30,22,11,20,23,44,1
10/10/2019 23:45,14,15,17,22,45,6
10/11/2019 0:00,14,16,25,18,21,4
10/11/2019 0:15,11,11,15,14,29,5
10/11/2019 0:30,12,16,12,13,35,3
10/11/2019 0:45,9,5,13,9,29,4
10/11/2019 1:00,11,15,8,12,20,3
10/11/2019 1:15,10,5,9,12,16,3
10/11/2019 1:30,3,5,7,11,20,1
10/11/2019 1:45,7,3,10,4,14,3
10/11/2019 2:00,6,4,3,8,11,1
10/11/2019 2:15,1,2,3,7,13,3
10/11/2019 2:30,4,3,3,6,15,0
10/11/2019 2:45,0,3,5,2,10,2
10/11/2019 3:00,1,4,0,9,8,1
10/11/2019 3:15,5,2,2,4,8,1
10/11/2019 3:30,3,1,2,3,13,0
10/11/2019 3:45,1,1,3,3,4,0
10/11/2019 4:00,5,2,3,1,4,0
10/11/2019 4:15,1,4,2,3,2,1
10/11/2019 4:30,3,3,1,1,4,0
10/11/2019 4:45,1,1,3,4,6,0
10/11/2019 5:00,3,0,4,5,2,0
10/11/2019 5:15,4,4,7,2,4,0
10/11/2019 5:30,6,2,8,4,10,1
10/11/2019 5:45,3,7,9,3,19,2
10/11/2019 6:00,6,7,7,8,16,3
10/11/2019 6:15,11,15,9,12,19,2
10/11/2019 6:30,24,21,10,17,31,2
10/11/2019 6:45,28,32,27,22,44,9
10/11/2019 7:00,20,29,47,19,41,9
10/11/2019 7:15,35,42,67,30,78,13
10/11/2019 7:30,41,62,91,39,123,13
10/11/2019 7:45,57,61,120,55,181,18
10/11/2019 8:00,57,96,138,61,213,31
10/11/2019 8:15,56,105,127,88,236,38
10/11/2019 8:30,78,104,110,87,254,37
10/11/2019 8:45,74,140,94,87,248,36
10/11/2019 9:00,67,87,78,70,166,24
10/11/2019 9:15,48,48,66,67,162,20
10/11/2019 9:30,44,63,54,61,132,14
10/11/2019 9:45,31,38,39,60,108,13
10/11/2019 10:00,30,26,52,43,77,15
10/11/2019 10:15,27,34,33,58,79,10
10/11/2019 10:30,22,29,44,36,64,16
10/11/2019 10:45,28,35,50,50,63,11
10/11/2019 11:00,36,26,37,44,105,13
10/11/2019 11:15,36,39,40,46,80,19
10/11/2019 11:30,37,48,51,56,93,26
10/11/2019 11:45,41,46,56,83,113,23
10/11/2019 12:00,48,82,48,61,97,27
10/11/2019 12:15,53,70,45,50,118,15
10/11/2019 12:30,47,75,63,69,115,21
10/11/2019 12:45,35,59,67,71,116,22
10/11/2019 13:00,43,67,51,77,102,23
10/11/2019 13:15,35,68,72,66,113,19
10/11/2019 13:30,51,74,61,72,92,20
10/11/2019 13:45,28,70,60,71,107,14
10/11/2019 14:00,39,59,50,59,105,30
10/11/2019 14:15,43,59,66,79,124,19
10/11/2019 14:30,52,65,54,55,110,13
10/11/2019 14:45,52,60,69,62,119,19
10/11/2019 15:00,42,80,71,80,111,28
10/11/2019 15:15,67,76,77,68,104,40
10/11/2019 15:30,44,115,85,98,118,19
10/11/2019 15:45,66,107,84,96,140,38
10/11/2019 16:00,85,133,105,109,155,31
10/11/2019 16:15,58,113,88,121,151,34
10/11/2019 16:30,85,112,104,161,191,39
10/11/2019 16:45,90,152,121,144,198,41
10/11/2019 17:00,93,141,133,189,200,44
10/11/2019 17:15,99,117,151,161,190,38
10/11/2019 17:30,90,100,136,153,193,42
10/11/2019 17:45,76,114,116,139,167,36
10/11/2019 18:00,60,104,107,104,198,31
10/11/2019 18:15,43,88,101,113,179,24
10/11/2019 18:30,52,71,85,81,182,27
10/11/2019 18:45,57,69,66,96,122,15
10/11/2019 19:00,57,51,71,67,136,17
10/11/2019 19:15,32,42,61,53,99,18
10/11/2019 19:30,40,35,67,54,104,12
10/11/2019 19:45,35,39,54,64,126,12
10/11/2019 20:00,33,45,41,47,84,11
10/11/2019 20:15,36,33,57,34,135,9
10/11/2019 20:30,28,33,39,46,84,10
10/11/2019 20:45,26,25,38,42,87,13
10/11/2019 21:00,31,23,54,41,94,11
10/11/2019 21:15,25,18,48,47,77,3
10/11/2019 21:30,31,13,27,43,76,8
10/11/2019 21:45,28,24,34,24,58,11
10/11/2019 22:00,26,22,30,40,80,5
10/11/2019 22:15,18,32,28,21,78,8
10/11/2019 22:30,17,21,43,19,57,13
10/11/2019 22:45,15,21,34,21,52,6
10/11/2019 23:00,17,12,33,26,59,7
10/11/2019 23:15,22,7,20,15,36,8
10/11/2019 23:30,30,25,30,19,56,8
10/11/2019 23:45,16,15,27,17,60,12
10/12/2019 0:00,25,20,29,27,60,9
10/12/2019 0:15,26,12,18,25,44,2
10/12/2019 0:30,23,8,22,18,49,7
10/12/2019 0:45,24,13,18,21,43,9
10/12/2019 1:00,18,17,18,16,58,6
10/12/2019 1:15,12,15,11,17,50,5
10/12/2019 1:30,12,1,18,16,60,4
10/12/2019 1:45,14,14,11,14,35,3
10/12/2019 2:00,10,8,18,9,38,6
10/12/2019 2:15,13,9,12,15,33,6
10/12/2019 2:30,10,6,13,10,28,9
10/12/2019 2:45,2,1,7,13,34,4
10/12/2019 3:00,13,2,16,10,28,1
10/12/2019 3:15,15,7,6,12,26,3
10/12/2019 3:30,6,6,8,7,24,4
10/12/2019 3:45,6,1,4,4,14,2
10/12/2019 4:00,4,3,4,4,14,3
10/12/2019 4:15,9,2,3,0,11,2
10/12/2019 4:30,2,2,1,6,10,2
10/12/2019 4:45,3,2,2,0,5,1
10/12/2019 5:00,1,1,4,3,3,0
10/12/2019 5:15,3,0,3,1,7,0
10/12/2019 5:30,1,8,5,3,5,1
10/12/2019 5:45,1,0,4,1,12,0
10/12/2019 6:00,5,0,1,3,9,0
10/12/2019 6:15,6,4,10,6,9,3
10/12/2019 6:30,10,4,5,2,10,4
10/12/2019 6:45,3,4,12,4,13,3
10/12/2019 7:00,8,4,11,1,8,4
10/12/2019 7:15,6,8,14,7,12,0
10/12/2019 7:30,8,9,14,7,25,6
10/12/2019 7:45,7,12,14,11,29,4
10/12/2019 8:00,13,9,30,12,31,4
10/12/2019 8:15,12,10,18,18,40,8
10/12/2019 8:30,10,11,41,19,45,7
10/12/2019 8:45,22,20,40,21,45,10
10/12/2019 9:00,20,21,36,17,75,5
10/12/2019 9:15,18,25,44,17,50,10
10/12/2019 9:30,19,28,41,25,92,8
10/12/2019 9:45,39,34,49,21,80,6
10/12/2019 10:00,25,25,37,22,77,4
10/12/2019 10:15,33,29,54,29,94,13
10/12/2019 10:30,35,41,58,30,76,16
10/12/2019 10:45,27,39,61,41,94,11
10/12/2019 11:00,26,45,59,27,95,14
10/12/2019 11:15,38,56,52,44,109,14
10/12/2019 11:30,32,47,53,42,120,22
10/12/2019 11:45,36,60,77,56,119,12
10/12/2019 12:00,37,65,62,39,113,14
10/12/2019 12:15,34,63,67,45,132,32
10/12/2019 12:30,42,69,53,62,127,16
10/12/2019 12:45,39,82,76,44,123,26
10/12/2019 13:00,43,69,65,47,98,22
10/12/2019 13:15,41,80,69,45,161,21
10/12/2019 13:30,50,90,59,42,142,20
10/12/2019 13:45,45,67,74,60,132,15
10/12/2019 14:00,47,61,88,45,153,14
10/12/2019 14:15,53,69,62,43,124,19
10/12/2019 14:30,56,78,67,61,124,14
10/12/2019 14:45,40,71,89,58,135,22
10/12/2019 15:00,48,98,72,74,115,22
10/12/2019 15:15,67,79,80,62,144,29
10/12/2019 15:30,52,65,80,61,140,19
10/12/2019 15:45,40,73,68,65,133,16
10/12/2019 16:00,48,75,76,49,162,14
10/12/2019 16:15,58,72,80,62,143,28
10/12/2019 16:30,47,70,79,58,162,22
10/12/2019 16:45,51,84,87,70,131,27
10/12/2019 17:00,44,91,76,74,142,22
10/12/2019 17:15,45,63,71,50,121,21
10/12/2019 17:30,35,50,56,48,114,24
10/12/2019 17:45,37,33,49,36,98,16
10/12/2019 18:00,23,29,56,20,71,8
10/12/2019 18:15,16,17,30,27,89,10
10/12/2019 18:30,14,9,23,27,53,1
10/12/2019 18:45,12,16,25,19,48,7
10/12/2019 19:00,18,18,25,31,59,2
10/12/2019 19:15,14,18,20,21,67,12
10/12/2019 19:30,12,16,17,20,61,11
10/12/2019 19:45,14,17,22,25,56,8
10/12/2019 20:00,20,17,21,32,56,6
10/12/2019 20:15,17,18,25,16,64,8
10/12/2019 20:30,26,24,18,20,34,3
10/12/2019 20:45,16,13,21,24,56,5
10/12/2019 21:00,15,14,17,20,48,6
10/12/2019 21:15,21,19,23,16,32,6
10/12/2019 21:30,13,13,12,27,31,9
10/12/2019 21:45,8,15,23,22,37,6
10/12/2019 22:00,11,18,19,12,33,3
10/12/2019 22:15,17,8,18,17,38,6
10/12/2019 22:30,13,11,16,18,24,6
10/12/2019 22:45,12,11,18,24,23,8
10/12/2019 23:00,9,6,16,19,32,3
10/12/2019 23:15,17,14,15,21,32,10
10/12/2019 23:30,17,12,23,13,22,6
10/12/2019 23:45,11,17,19,15,39,10
10/13/2019 0:00,15,11,16,14,27,5
10/13/2019 0:15,20,8,22,29,28,2
10/13/2019 0:30,16,11,24,7,25,6
10/13/2019 0:45,10,8,10,9,28,5
10/13/2019 1:00,13,9,14,15,36,6
10/13/2019 1:15,11,7,18,12,32,4
10/13/2019 1:30,10,12,12,13,15,3
10/13/2019 1:45,12,10,5,10,23,1
10/13/2019 2:00,8,3,6,12,16,2
10/13/2019 2:15,9,7,4,11,17,1
10/13/2019 2:30,4,0,3,7,17,2
10/13/2019 2:45,8,7,4,9,23,1
10/13/2019 3:00,12,7,5,11,13,1
10/13/2019 3:15,9,6,8,7,21,6
10/13/2019 3:30,5,4,6,3,14,0
10/13/2019 3:45,5,2,3,2,7,2
10/13/2019 4:00,4,2,3,10,10,2
10/13/2019 4:15,5,2,3,0,8,2
10/13/2019 4:30,5,2,3,2,6,2
10/13/2019 4:45,2,2,2,3,9,0
10/13/2019 5:00,4,2,5,2,3,0
10/13/2019 5:15,4,2,2,0,8,0
10/13/2019 5:30,4,2,0,0,6,0
10/13/2019 5:45,4,2,2,2,13,1
10/13/2019 6:00,2,2,5,1,8,3
10/13/2019 6:15,5,1,1,4,4,1
10/13/2019 6:30,4,4,6,1,9,2
10/13/2019 6:45,2,4,9,1,13,3
10/13/2019 7:00,5,4,11,4,9,2
10/13/2019 7:15,10,5,9,2,8,4
10/13/2019 7:30,2,4,6,8,18,6
10/13/2019 7:45,7,9,12,6,17,4
10/13/2019 8:00,13,6,15,9,24,6
10/13/2019 8:15,14,10,17,5,39,2
10/13/2019 8:30,13,11,9,11,36,3
10/13/2019 8:45,15,17,21,15,41,5
10/13/2019 9:00,7,16,25,14,40,7
10/13/2019 9:15,30,25,31,14,47,5
10/13/2019 9:30,20,16,51,13,59,11
10/13/2019 9:45,28,25,34,33,53,11
10/13/2019 10:00,24,25,39,26,68,10
10/13/2019 10:15,19,31,43,25,76,13
10/13/2019 10:30,24,32,38,22,101,7
10/13/2019 10:45,24,50,54,26,110,14
10/13/2019 11:00,31,39,44,30,72,21
10/13/2019 11:15,31,55,64,39,102,16
10/13/2019 11:30,25,51,65,52,90,15
10/13/2019 11:45,45,42,51,46,109,21
10/13/2019 12:00,30,55,63,40,119,18
10/13/2019 12:15,42,70,64,40,93,18
10/13/2019 12:30,43,59,56,50,108,18
10/13/2019 12:45,47,77,69,59,101,23
10/13/2019 13:00,50,70,64,55,106,15
10/13/2019 13:15,34,104,71,46,107,11
10/13/2019 13:30,43,72,58,55,142,14
10/13/2019 13:45,43,61,62,34,107,32
10/13/2019 14:00,27,92,78,55,90,15
10/13/2019 14:15,36,75,76,53,125,12
10/13/2019 14:30,36,79,71,57,126,18
10/13/2019 14:45,49,96,81,53,139,30
10/13/2019 15:00,49,89,70,65,151,15
10/13/2019 15:15,32,70,78,56,129,14
10/13/2019 15:30,41,67,73,56,117,17
10/13/2019 15:45,30,111,69,56,136,32
10/13/2019 16:00,49,95,74,71,117,13
10/13/2019 16:15,50,102,56,60,160,24
10/13/2019 16:30,59,84,58,54,144,17
10/13/2019 16:45,57,98,70,58,137,21
10/13/2019 17:00,42,79,60,57,143,21
10/13/2019 17:15,51,78,56,66,145,17
10/13/2019 17:30,49,57,48,60,120,22
10/13/2019 17:45,45,79,60,67,142,13
10/13/2019 18:00,43,49,56,42,104,17
10/13/2019 18:15,36,42,50,37,106,26
10/13/2019 18:30,39,41,48,48,121,13
10/13/2019 18:45,40,29,35,28,100,5
10/13/2019 19:00,33,24,43,38,70,27
10/13/2019 19:15,35,21,39,34,93,13
10/13/2019 19:30,20,18,40,37,93,3
10/13/2019 19:45,29,20,28,28,77,11
10/13/2019 20:00,14,34,27,32,60,8
10/13/2019 20:15,27,20,23,32,64,7
10/13/2019 20:30,21,17,14,22,57,10
10/13/2019 20:45,28,21,24,20,52,7
10/13/2019 21:00,11,13,26,25,57,5
10/13/2019 21:15,32,21,33,18,37,10
10/13/2019 21:30,17,17,16,24,33,4
10/13/2019 21:45,22,13,22,23,46,12
10/13/2019 22:00,22,18,16,31,38,7
10/13/2019 22:15,14,14,32,21,39,10
10/13/2019 22:30,18,13,36,12,50,5
10/13/2019 22:45,19,11,17,13,35,3
10/13/2019 23:00,13,14,18,21,31,5
10/13/2019 23:15,11,19,17,15,38,9
10/13/2019 23:30,8,12,19,22,31,5
10/13/2019 23:45,14,5,24,16,42,2
10/14/2019 0:00,14,7,18,17,27,6
10/14/2019 0:15,16,9,19,13,41,2
10/14/2019 0:30,13,9,13,16,24,3
10/14/2019 0:45,12,6,14,10,28,3
10/14/2019 1:00,10,4,8,15,21,5
10/14/2019 1:15,11,14,8,10,16,3
10/14/2019 1:30,9,7,5,12,17,2
10/14/2019 1:45,6,5,5,7,18,1
10/14/2019 2:00,2,3,3,7,13,6
10/14/2019 2:15,8,5,7,1,15,0
10/14/2019 2:30,8,4,8,4,12,1
10/14/2019 2:45,9,4,4,8,16,5
10/14/2019 3:00,8,8,3,4,22,2
10/14/2019 3:15,4,5,16,8,10,0
10/14/2019 3:30,3,4,4,5,18,2
10/14/2019 3:45,3,3,2,5,18,0
10/14/2019 4:00,1,2,2,0,8,1
10/14/2019 4:15,1,1,4,3,2,0
10/14/2019 4:30,1,2,2,0,5,0
10/14/2019 4:45,3,1,3,5,5,0
10/14/2019 5:00,0,1,1,2,6,0
10/14/2019 5:15,3,2,1,1,2,0
10/14/2019 5:30,1,1,1,0,5,0
10/14/2019 5:45,3,2,2,1,13,1
10/14/2019 6:00,2,0,5,2,6,0
10/14/2019 6:15,4,3,5,4,7,0
10/14/2019 6:30,4,2,5,2,10,2
10/14/2019 6:45,3,5,9,3,11,0
10/14/2019 7:00,3,7,11,7,10,1
10/14/2019 7:15,7,8,8,5,13,2
10/14/2019 7:30,11,4,14,6,21,5
10/14/2019 7:45,4,6,12,10,17,5
10/14/2019 8:00,11,9,17,10,16,7
10/14/2019 8:15,8,19,11,10,25,4
10/14/2019 8:30,5,11,18,12,30,4
10/14/2019 8:45,22,19,28,13,34,5
10/14/2019 9:00,19,17,12,8,36,3
10/14/2019 9:15,15,18,20,24,38,5
10/14/2019 9:30,18,26,34,22,49,3
10/14/2019 9:45,28,17,24,16,48,4
10/14/2019 10:00,19,19,24,16,43,13
10/14/2019 10:15,12,22,28,16,66,15
10/14/2019 10:30,28,31,36,24,62,7
10/14/2019 10:45,17,46,44,29,69,15
10/14/2019 11:00,17,44,35,21,73,11
10/14/2019 11:15,19,41,51,27,68,12
10/14/2019 11:30,34,41,48,28,104,5
10/14/2019 11:45,23,42,43,36,90,9
10/14/2019 12:00,32,37,48,38,84,10
10/14/2019 12:15,35,41,52,30,90,6
10/14/2019 12:30,28,65,45,38,86,15
10/14/2019 12:45,23,62,53,33,81,10
10/14/2019 13:00,33,38,55,22,83,24
10/14/2019 13:15,31,47,52,42,108,10
10/14/2019 13:30,33,58,49,48,76,15
10/14/2019 13:45,31,61,38,42,82,14
10/14/2019 14:00,24,47,46,19,103,11
10/14/2019 14:15,41,53,41,42,101,8
10/14/2019 14:30,37,32,47,35,88,14
10/14/2019 14:45,23,36,50,52,86,8
10/14/2019 15:00,36,43,38,36,68,13
10/14/2019 15:15,30,45,36,35,76,9
10/14/2019 15:30,28,49,39,32,64,16
10/14/2019 15:45,32,38,37,47,71,11
10/14/2019 16:00,29,45,43,58,70,11
10/14/2019 16:15,31,43,37,44,70,14
10/14/2019 16:30,30,48,63,36,92,15
10/14/2019 16:45,33,40,46,43,101,14
10/14/2019 17:00,25,50,50,38,100,17
10/14/2019 17:15,29,30,52,47,80,21
10/14/2019 17:30,45,44,62,37,120,9
10/14/2019 17:45,36,41,45,28,109,9
10/14/2019 18:00,32,44,46,63,89,12
10/14/2019 18:15,31,37,55,32,75,16
10/14/2019 18:30,36,36,60,36,113,15
10/14/2019 18:45,24,37,36,43,95,9
10/14/2019 19:00,21,20,34,38,89,4
10/14/2019 19:15,23,39,42,28,76,13
10/14/2019 19:30,33,18,33,25,51,8
10/14/2019 19:45,16,18,26,19,59,7
10/14/2019 20:00,27,20,35,26,61,7
10/14/2019 20:15,21,17,27,22,68,5
10/14/2019 20:30,12,20,24,27,54,9
10/14/2019 20:45,20,16,32,18,49,5
10/14/2019 21:00,17,21,17,23,60,6
10/14/2019 21:15,17,16,20,19,57,7
10/14/2019 21:30,21,19,23,22,47,7
10/14/2019 21:45,10,16,20,20,36,4
10/14/2019 22:00,17,23,21,21,31,7
10/14/2019 22:15,12,23,26,17,46,3
10/14/2019 22:30,11,18,26,11,46,6
10/14/2019 22:45,8,15,13,14,35,8
10/14/2019 23:00,16,5,4,24,30,9
10/14/2019 23:15,9,8,8,18,29,2
10/14/2019 23:30,15,9,11,13,22,4
10/14/2019 23:45,13,7,7,7,19,5
10/15/2019 0:00,10,2,7,12,17,3
10/15/2019 0:15,15,6,9,5,19,4
10/15/2019 0:30,4,3,2,6,5,3
10/15/2019 0:45,7,2,10,2,9,2
10/15/2019 1:00,3,3,7,10,16,0
10/15/2019 1:15,4,1,1,5,3,2
10/15/2019 1:30,2,2,4,5,4,1
10/15/2019 1:45,4,2,3,4,8,1
10/15/2019 2:00,3,1,2,2,6,0
10/15/2019 2:15,1,0,1,0,4,0
10/15/2019 2:30,0,3,1,4,2,0
10/15/2019 2:45,0,0,0,1,4,0
10/15/2019 3:00,1,0,2,3,4,0
10/15/2019 3:15,3,1,2,0,5,0
10/15/2019 3:30,1,1,5,1,5,0
10/15/2019 3:45,1,1,2,0,2,1
10/15/2019 4:00,1,0,2,1,2,0
10/15/2019 4:15,2,1,1,0,1,0
10/15/2019 4:30,3,2,3,2,6,1
10/15/2019 4:45,2,1,2,0,1,2
10/15/2019 5:00,2,2,5,2,1,1
10/15/2019 5:15,4,0,7,4,2,0
10/15/2019 5:30,4,5,10,1,10,1
10/15/2019 5:45,4,7,8,5,13,1
10/15/2019 6:00,7,7,13,9,15,2
10/15/2019 6:15,9,20,13,11,22,1
10/15/2019 6:30,18,28,16,8,30,4
10/15/2019 6:45,18,27,31,30,53,10
10/15/2019 7:00,24,30,48,14,63,15
10/15/2019 7:15,28,47,67,25,92,13
10/15/2019 7:30,55,54,85,50,146,25
10/15/2019 7:45,50,81,113,61,197,24
10/15/2019 8:00,71,115,140,70,239,38
10/15/2019 8:15,61,107,153,93,251,35
10/15/2019 8:30,68,119,129,77,270,34
10/15/2019 8:45,92,107,116,109,242,32
10/15/2019 9:00,53,101,80,69,155,26
10/15/2019 9:15,45,70,59,56,155,17
10/15/2019 9:30,30,53,54,57,128,12
10/15/2019 9:45,34,35,31,49,99,16
10/15/2019 10:00,23,33,34,38,70,13
10/15/2019 10:15,29,27,28,24,67,5
10/15/2019 10:30,25,29,36,22,58,9
10/15/2019 10:45,16,24,32,36,68,9
10/15/2019 11:00,19,30,39,34,62,15
10/15/2019 11:15,18,27,29,37,74,12
10/15/2019 11:30,30,38,49,53,84,20
10/15/2019 11:45,38,58,34,41,82,16
10/15/2019 12:00,45,37,44,44,92,12
10/15/2019 12:15,31,48,55,46,85,11
10/15/2019 12:30,32,34,45,45,100,8
10/15/2019 12:45,35,49,49,56,94,22
10/15/2019 13:00,33,61,54,65,101,17
10/15/2019 13:15,36,45,40,43,90,21
10/15/2019 13:30,38,34,38,56,81,19
10/15/2019 13:45,28,54,35,43,84,11
10/15/2019 14:00,26,33,32,48,101,21
10/15/2019 14:15,27,44,43,51,72,20
10/15/2019 14:30,29,34,54,49,77,18
10/15/2019 14:45,33,51,45,56,71,22
10/15/2019 15:00,38,57,45,49,76,16
10/15/2019 15:15,36,42,57,56,78,28
10/15/2019 15:30,54,53,69,70,106,28
10/15/2019 15:45,49,77,48,75,113,20
10/15/2019 16:00,61,88,73,106,113,42
10/15/2019 16:15,70,93,79,94,139,46
10/15/2019 16:30,75,95,91,113,166,30
10/15/2019 16:45,93,127,110,138,145,39
10/15/2019 17:00,108,159,124,209,240,36
10/15/2019 17:15,90,159,148,209,218,50
10/15/2019 17:30,103,160,123,165,227,47
10/15/2019 17:45,96,110,112,146,213,29
10/15/2019 18:00,88,106,118,135,192,36
10/15/2019 18:15,57,105,102,128,169,31
10/15/2019 18:30,52,79,80,84,157,29
10/15/2019 18:45,55,59,55,82,154,18
10/15/2019 19:00,52,49,60,59,139,20
10/15/2019 19:15,35,48,45,73,125,24
10/15/2019 19:30,31,35,52,68,87,15
10/15/2019 19:45,44,43,34,58,89,9
10/15/2019 20:00,38,31,42,58,92,14
10/15/2019 20:15,49,40,52,65,87,15
10/15/2019 20:30,28,40,36,46,81,16
10/15/2019 20:45,33,38,39,36,69,16
10/15/2019 21:00,39,29,42,59,60,15
10/15/2019 21:15,36,26,31,50,78,13
10/15/2019 21:30,36,44,38,38,82,18
10/15/2019 21:45,23,29,46,73,63,9
10/15/2019 22:00,25,20,28,40,56,13
10/15/2019 22:15,26,14,25,30,44,4
10/15/2019 22:30,16,21,19,38,45,8
10/15/2019 22:45,15,13,26,26,45,3
10/15/2019 23:00,15,11,18,31,37,8
10/15/2019 23:15,10,9,20,20,23,2
10/15/2019 23:30,15,9,13,11,30,1
10/15/2019 23:45,3,6,5,20,32,1
10/16/2019 0:00,17,3,8,20,28,4
10/16/2019 0:15,5,5,12,6,14,8
10/16/2019 0:30,9,5,4,12,13,3
10/16/2019 0:45,7,5,4,10,6,5
10/16/2019 1:00,7,3,2,7,12,2
10/16/2019 1:15,2,0,6,8,9,1
10/16/2019 1:30,3,3,5,8,8,2
10/16/2019 1:45,3,0,2,5,4,1
10/16/2019 2:00,0,1,4,2,5,0
10/16/2019 2:15,1,1,1,3,3,1
10/16/2019 2:30,2,3,3,5,4,1
10/16/2019 2:45,0,0,0,1,1,1
10/16/2019 3:00,0,0,1,3,7,0
10/16/2019 3:15,3,1,3,4,3,0
10/16/2019 3:30,2,0,2,1,2,0
10/16/2019 3:45,3,1,1,1,3,0
10/16/2019 4:00,1,0,0,0,4,0
10/16/2019 4:15,1,0,3,2,1,0
10/16/2019 4:30,1,1,0,1,5,1
10/16/2019 4:45,3,0,6,0,2,0
10/16/2019 5:00,2,3,3,2,5,1
10/16/2019 5:15,2,1,5,5,6,0
10/16/2019 5:30,1,5,7,3,14,1
10/16/2019 5:45,6,7,5,7,13,0
10/16/2019 6:00,8,6,10,12,18,3
10/16/2019 6:15,12,16,19,18,28,2
10/16/2019 6:30,19,31,17,16,34,4
10/16/2019 6:45,20,22,32,17,38,9
10/16/2019 7:00,18,42,47,27,55,12
10/16/2019 7:15,47,57,79,23,107,16
10/16/2019 7:30,56,76,92,48,146,13
10/16/2019 7:45,65,88,128,48,187,23
10/16/2019 8:00,75,112,136,75,245,29
10/16/2019 8:15,81,102,134,90,281,37
10/16/2019 8:30,68,108,140,91,288,31
10/16/2019 8:45,77,109,111,98,249,43
10/16/2019 9:00,60,96,98,68,195,20
10/16/2019 9:15,36,54,72,56,171,19
10/16/2019 9:30,38,44,55,57,124,20
10/16/2019 9:45,28,27,33,48,105,12
10/16/2019 10:00,22,22,37,43,75,13
10/16/2019 10:15,18,30,28,41,68,16
10/16/2019 10:30,24,19,30,41,58,13
10/16/2019 10:45,25,21,30,33,63,13
10/16/2019 11:00,16,31,42,28,63,10
10/16/2019 11:15,25,37,36,37,86,7
10/16/2019 11:30,30,34,36,45,83,21
10/16/2019 11:45,25,43,31,50,96,15
10/16/2019 12:00,32,54,48,51,83,14
10/16/2019 12:15,21,47,41,52,92,12
10/16/2019 12:30,33,46,37,64,103,23
10/16/2019 12:45,25,49,38,63,91,12
10/16/2019 13:00,38,55,40,60,77,9
10/16/2019 13:15,41,36,40,49,70,16
10/16/2019 13:30,36,35,27,60,88,17
10/16/2019 13:45,24,30,29,48,71,8
10/16/2019 14:00,21,33,38,45,76,9
10/16/2019 14:15,40,35,39,44,73,18
10/16/2019 14:30,24,31,47,36,78,6
10/16/2019 14:45,22,38,42,38,79,8
10/16/2019 15:00,35,37,55,50,83,11
10/16/2019 15:15,35,42,48,63,81,21
10/16/2019 15:30,39,61,52,66,88,25
10/16/2019 15:45,51,63,63,74,88,24
10/16/2019 16:00,65,71,62,101,113,33
10/16/2019 16:15,58,78,74,88,144,32
10/16/2019 16:30,68,109,86,119,144,37
10/16/2019 16:45,63,106,93,134,164,37
10/16/2019 17:00,90,139,128,188,215,42
10/16/2019 17:15,101,120,112,186,222,45
10/16/2019 17:30,98,159,148,189,203,41
10/16/2019 17:45,84,98,118,135,195,42
10/16/2019 18:00,73,104,86,116,163,28
10/16/2019 18:15,81,89,88,101,161,20
10/16/2019 18:30,40,68,67,90,158,29
10/16/2019 18:45,55,48,52,59,133,8
10/16/2019 19:00,45,49,51,73,120,15
10/16/2019 19:15,40,46,40,57,119,17
10/16/2019 19:30,44,31,40,54,100,13
10/16/2019 19:45,27,13,33,36,72,11
10/16/2019 20:00,14,10,15,37,47,4
10/16/2019 20:15,19,17,20,31,56,0
10/16/2019 20:30,16,11,16,20,50,7
10/16/2019 20:45,21,21,24,24,35,7
10/16/2019 21:00,16,15,14,24,38,6
10/16/2019 21:15,13,4,13,21,34,9
10/16/2019 21:30,9,7,17,18,29,2
10/16/2019 21:45,5,7,7,11,30,3
10/16/2019 22:00,7,9,14,15,24,2
10/16/2019 22:15,9,7,12,13,31,0
10/16/2019 22:30,10,5,7,14,31,4
10/16/2019 22:45,9,7,7,8,21,0
10/16/2019 23:00,6,7,5,10,18,0
10/16/2019 23:15,13,3,11,7,12,6
10/16/2019 23:30,8,7,8,13,12,4
10/16/2019 23:45,3,4,2,4,12,2
10/17/2019 0:00,5,1,4,8,8,2
10/17/2019 0:15,5,3,3,5,8,2
10/17/2019 0:30,1,0,5,2,6,0
10/17/2019 0:45,1,4,1,7,9,2
